#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 05 17 43 999 99.0 99.0  2.26 12.50  7.57 303 9999.0 999.0  11.0 999.0 99.0 99.00
2010 06 05 18 13 999 99.0 99.0  2.09 11.11  7.14 298 9999.0 999.0  11.0 999.0 99.0 99.00
2010 06 05 18 43 999 99.0 99.0  2.30 12.50  7.72 315 9999.0 999.0  11.1 999.0 99.0 99.00
2010 06 05 19 13 999 99.0 99.0  2.16 11.76  7.47 307 9999.0 999.0  11.1 999.0 99.0 99.00
2010 06 05 19 43 999 99.0 99.0  2.20 11.76  6.93 308 9999.0 999.0  11.2 999.0 99.0 99.00
2010 06 05 20 13 999 99.0 99.0  2.27 12.50  7.32 308 9999.0 999.0  11.2 999.0 99.0 99.00
2010 06 05 20 43 999 99.0 99.0  2.19 11.76  7.17 306 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 05 21 13 999 99.0 99.0  2.21 12.50  7.10 303 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 05 21 43 999 99.0 99.0  2.29 10.53  6.95 289 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 05 22 13 999 99.0 99.0  2.17 11.76  6.60 303 9999.0 999.0  11.2 999.0 99.0 99.00
2010 06 05 22 43 999 99.0 99.0  2.44  9.88  6.90 280 9999.0 999.0  11.2 999.0 99.0 99.00
2010 06 05 23 13 999 99.0 99.0  2.27 11.11  6.85 297 9999.0 999.0  11.1 999.0 99.0 99.00
2010 06 05 23 43 999 99.0 99.0  2.18 11.11  6.62 301 9999.0 999.0  10.8 999.0 99.0 99.00
2010 06 06 00 13 999 99.0 99.0  2.28 11.76  7.17 304 9999.0 999.0  11.1 999.0 99.0 99.00
2010 06 06 00 43 999 99.0 99.0  2.07 10.53  6.88 287 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 06 01 13 999 99.0 99.0  2.21 11.11  7.16 301 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 01 43 999 99.0 99.0  2.35 11.76  7.33 297 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 02 13 999 99.0 99.0  2.68 11.11  7.59 306 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 06 02 43 999 99.0 99.0  2.32 11.11  7.39 301 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 06 03 13 999 99.0 99.0  2.35 11.11  7.49 289 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 06 03 43 999 99.0 99.0  2.43 10.53  7.64 289 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 06 04 13 999 99.0 99.0  2.39  9.88  7.75 286 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 06 04 43 999 99.0 99.0  2.26 11.11  7.39 291 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 06 05 13 999 99.0 99.0  2.42 10.53  7.75 282 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 05 43 999 99.0 99.0  2.29 10.53  7.75 296 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 06 13 999 99.0 99.0  2.41 11.76  7.93 298 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 06 43 999 99.0 99.0  2.42 10.53  7.63 293 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 07 13 999 99.0 99.0  2.29 11.11  7.21 277 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 07 43 999 99.0 99.0  2.34  9.88  7.36 290 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 06 08 13 999 99.0 99.0  2.35 11.11  7.19 287 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 06 08 43 999 99.0 99.0  2.33 10.53  7.10 273 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 06 09 13 999 99.0 99.0  2.37  9.88  7.08 284 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 06 09 43 999 99.0 99.0  2.36 11.11  7.06 291 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 06 10 13 999 99.0 99.0  2.38 12.50  7.02 297 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 06 10 43 999 99.0 99.0  2.37 10.53  7.04 297 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 06 11 13 999 99.0 99.0  2.53 10.53  6.99 282 9999.0 999.0  11.7 999.0 99.0 99.00
2010 06 06 11 43 999 99.0 99.0  2.35 11.11  6.97 283 9999.0 999.0  11.9 999.0 99.0 99.00
2010 06 06 12 13 999 99.0 99.0  2.36 11.76  7.10 300 9999.0 999.0  11.9 999.0 99.0 99.00
2010 06 06 12 43 999 99.0 99.0  2.25 11.76  7.12 291 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 06 13 13 999 99.0 99.0  2.24 10.53  6.86 287 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 06 13 43 999 99.0 99.0  2.42 11.76  7.28 293 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 06 14 13 999 99.0 99.0  2.36 10.53  6.89 282 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 06 14 43 999 99.0 99.0  2.11 11.11  6.78 279 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 06 15 13 999 99.0 99.0  2.05 11.76  6.61 296 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 06 15 43 999 99.0 99.0  1.85 11.11  6.57 282 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 06 16 13 999 99.0 99.0  1.95 11.11  6.80 276 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 06 16 43 999 99.0 99.0  1.83 11.11  6.80 283 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 06 17 13 999 99.0 99.0  1.87 11.11  6.68 290 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 06 17 43 999 99.0 99.0  2.03 11.11  6.87 279 9999.0 999.0  13.0 999.0 99.0 99.00
2010 06 06 18 13 999 99.0 99.0  1.85 11.11  6.51 283 9999.0 999.0  13.1 999.0 99.0 99.00
2010 06 06 18 43 999 99.0 99.0  1.85 11.11  6.53 284 9999.0 999.0  13.1 999.0 99.0 99.00
2010 06 06 19 13 999 99.0 99.0  1.85 10.53  6.37 282 9999.0 999.0  13.2 999.0 99.0 99.00
2010 06 06 19 43 999 99.0 99.0  1.93 10.53  6.62 291 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 20 13 999 99.0 99.0  1.96  9.88  6.21 276 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 20 43 999 99.0 99.0  2.04 10.53  6.35 279 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 21 13 999 99.0 99.0  2.07 10.53  6.32 287 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 21 43 999 99.0 99.0  1.90  6.25  6.05 297 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 22 13 999 99.0 99.0  1.87  9.88  6.18 282 9999.0 999.0  13.3 999.0 99.0 99.00
2010 06 06 22 43 999 99.0 99.0  1.93  9.88  6.06 296 9999.0 999.0  13.2 999.0 99.0 99.00
2010 06 06 23 13 999 99.0 99.0  1.97 10.53  6.06 272 9999.0 999.0  13.0 999.0 99.0 99.00
2010 06 06 23 43 999 99.0 99.0  2.15  9.88  6.26 283 9999.0 999.0  12.9 999.0 99.0 99.00
2010 06 07 00 13 999 99.0 99.0  2.04  9.88  6.35 289 9999.0 999.0  12.9 999.0 99.0 99.00
2010 06 07 01 13 999 99.0 99.0  1.90  9.88  6.23 282 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 01 43 999 99.0 99.0  2.02 10.53  6.27 275 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 02 13 999 99.0 99.0  2.04  9.88  6.40 284 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 02 43 999 99.0 99.0  2.07  9.88  6.56 283 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 03 13 999 99.0 99.0  2.08  6.25  6.49 308 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 03 43 999 99.0 99.0  2.06  9.09  6.40 287 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 07 04 13 999 99.0 99.0  2.06  7.14  6.35 296 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 07 04 43 999 99.0 99.0  2.27  6.67  6.40 303 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 07 05 13 999 99.0 99.0  2.29  6.67  6.56 290 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 07 05 43 999 99.0 99.0  2.35  6.67  6.49 300 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 07 06 13 999 99.0 99.0  2.43  7.14  6.59 296 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 07 06 43 999 99.0 99.0  2.40  7.14  6.63 300 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 07 07 13 999 99.0 99.0  2.28  7.14  6.51 304 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 07 07 43 999 99.0 99.0  2.39  9.09  6.80 287 9999.0 999.0  11.9 999.0 99.0 99.00
2010 06 07 08 13 999 99.0 99.0  2.41  7.69  6.63 306 9999.0 999.0  11.8 999.0 99.0 99.00
2010 06 07 08 43 999 99.0 99.0  2.44  7.69  6.68 303 9999.0 999.0  11.8 999.0 99.0 99.00
2010 06 07 09 13 999 99.0 99.0  2.29  7.69  6.54 310 9999.0 999.0  11.7 999.0 99.0 99.00
2010 06 07 09 43 999 99.0 99.0  2.47  7.69  6.54 307 9999.0 999.0  11.7 999.0 99.0 99.00
2010 06 07 10 13 999 99.0 99.0  2.55  7.14  6.63 308 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 07 10 43 999 99.0 99.0  2.47  7.69  6.52 308 9999.0 999.0  11.6 999.0 99.0 99.00
2010 06 07 11 13 999 99.0 99.0  2.37  7.14  6.49 315 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 07 11 43 999 99.0 99.0  2.43  7.69  6.46 307 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 07 12 13 999 99.0 99.0  2.44  7.69  6.44 303 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 07 12 43 999 99.0 99.0  2.40  8.33  6.59 300 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 13 13 999 99.0 99.0  2.47  7.14  6.66 304 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 13 43 999 99.0 99.0  2.31  8.33  6.58 298 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 07 14 13 999 99.0 99.0  2.29  7.69  6.63 303 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 14 43 999 99.0 99.0  2.19  7.69  6.44 306 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 15 43 999 99.0 99.0  2.39  7.69  6.74 303 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 16 13 999 99.0 99.0  2.26  7.69  6.66 301 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 16 43 999 99.0 99.0  2.38  8.33  6.87 310 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 17 13 999 99.0 99.0  2.45  9.88  6.90 291 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 17 43 999 99.0 99.0  2.32  7.69  6.83 300 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 07 18 13 999 99.0 99.0  2.39  9.88  6.84 294 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 07 18 43 999 99.0 99.0  2.38  9.88  6.89 290 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 07 19 13 999 99.0 99.0  2.36  8.33  6.77 300 9999.0 999.0  12.9 999.0 99.0 99.00
2010 06 07 19 43 999 99.0 99.0  2.44  7.14  6.90 300 9999.0 999.0  12.9 999.0 99.0 99.00
2010 06 07 20 43 999 99.0 99.0  2.30  7.69  6.40 310 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 21 13 999 99.0 99.0  2.51  7.69  6.75 307 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 21 43 999 99.0 99.0  2.34  9.09  6.47 300 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 22 13 999 99.0 99.0  2.37  8.33  6.57 303 9999.0 999.0  12.8 999.0 99.0 99.00
2010 06 07 22 43 999 99.0 99.0  2.43  7.69  6.66 306 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 07 23 13 999 99.0 99.0  2.27  8.33  6.60 301 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 07 23 43 999 99.0 99.0  2.49  8.33  6.71 301 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 08 00 13 999 99.0 99.0  2.50  8.33  6.72 304 9999.0 999.0  12.7 999.0 99.0 99.00
2010 06 08 01 13 999 99.0 99.0  2.67  9.09  6.96 293 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 02 13 999 99.0 99.0  2.61  8.33  6.57 306 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 02 43 999 99.0 99.0  2.64  8.33  6.76 298 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 03 43 999 99.0 99.0  2.61  8.33  6.69 301 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 08 04 13 999 99.0 99.0  2.80  8.33  6.72 303 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 08 04 43 999 99.0 99.0  2.67  8.33  6.67 303 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 08 05 13 999 99.0 99.0  2.98  8.33  6.99 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 08 05 43 999 99.0 99.0  2.83  8.33  6.80 306 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 08 06 13 999 99.0 99.0  2.61  8.33  6.70 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 08 06 43 999 99.0 99.0  2.75  8.33  6.66 307 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 08 07 13 999 99.0 99.0  2.72  9.09  6.81 301 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 08 07 43 999 99.0 99.0  2.61  9.09  6.84 308 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 08 08 13 999 99.0 99.0  2.54  8.33  6.71 307 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 08 08 43 999 99.0 99.0  2.83  9.09  7.13 308 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 09 13 999 99.0 99.0  2.79  9.09  7.03 301 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 09 43 999 99.0 99.0  2.80  9.09  6.93 308 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 10 43 999 99.0 99.0  2.58  9.09  6.95 308 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 11 13 999 99.0 99.0  2.62  9.09  6.81 311 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 11 43 999 99.0 99.0  2.79  9.09  6.95 307 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 12 13 999 99.0 99.0  2.58  9.09  6.87 311 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 12 43 999 99.0 99.0  2.65  9.09  6.94 303 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 13 43 999 99.0 99.0  2.60  9.88  6.84 300 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 14 13 999 99.0 99.0  2.37  9.09  6.53 303 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 14 43 999 99.0 99.0  2.28  9.09  6.54 296 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 15 13 999 99.0 99.0  2.36  9.88  6.84 301 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 15 43 999 99.0 99.0  2.46  9.09  6.94 304 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 16 13 999 99.0 99.0  2.45  9.09  7.07 307 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 16 43 999 99.0 99.0  2.51  9.88  6.92 297 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 17 13 999 99.0 99.0  2.27  9.09  6.81 301 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 17 43 999 99.0 99.0  2.43  9.09  6.93 294 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 18 13 999 99.0 99.0  2.43  9.09  7.01 298 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 18 43 999 99.0 99.0  2.33  9.09  6.95 303 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 19 13 999 99.0 99.0  2.33  9.09  6.91 306 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 19 43 999 99.0 99.0  2.52  9.09  7.24 307 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 20 13 999 99.0 99.0  2.24  8.33  6.85 300 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 20 43 999 99.0 99.0  2.36  9.88  6.80 298 9999.0 999.0  12.6 999.0 99.0 99.00
2010 06 08 21 13 999 99.0 99.0  2.43  9.09  6.96 306 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 21 43 999 99.0 99.0  2.34  9.09  6.83 306 9999.0 999.0  12.5 999.0 99.0 99.00
2010 06 08 22 13 999 99.0 99.0  2.61  9.09  7.02 306 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 22 43 999 99.0 99.0  2.31  9.09  6.67 308 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 23 13 999 99.0 99.0  2.34  9.09  6.60 311 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 08 23 43 999 99.0 99.0  2.45  9.09  6.61 308 9999.0 999.0  12.4 999.0 99.0 99.00
2010 06 09 00 43 999 99.0 99.0  2.29  8.33  6.40 306 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 09 01 13 999 99.0 99.0  2.31  9.09  6.56 308 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 09 01 43 999 99.0 99.0  2.22  8.33  6.35 300 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 09 02 13 999 99.0 99.0  2.13  8.33  6.42 303 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 09 02 43 999 99.0 99.0  2.23  9.09  6.43 304 9999.0 999.0  12.3 999.0 99.0 99.00
2010 06 09 03 43 999 99.0 99.0  2.30  9.09  6.64 304 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 04 13 999 99.0 99.0  2.21  9.09  6.64 313 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 04 43 999 99.0 99.0  2.11  6.67  6.55 308 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 05 13 999 99.0 99.0  2.24  8.33  6.76 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 05 43 999 99.0 99.0  2.06  9.09  6.53 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 06 13 999 99.0 99.0  2.08  8.33  6.51 311 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 06 43 999 99.0 99.0  2.15  8.33  6.62 313 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 07 43 999 99.0 99.0  2.37  8.33  6.89 310 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 08 43 999 99.0 99.0  2.33  8.33  6.97 317 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 09 13 999 99.0 99.0  2.22  7.69  6.76 314 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 09 43 999 99.0 99.0  2.31  9.09  6.79 307 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 10 13 999 99.0 99.0  2.17  7.14  6.47 313 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 10 43 999 99.0 99.0  2.21  8.33  6.51 318 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 11 13 999 99.0 99.0  2.09  7.69  6.52 318 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 11 43 999 99.0 99.0  1.92  7.69  6.17 310 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 12 13 999 99.0 99.0  2.07  7.69  6.32 310 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 12 43 999 99.0 99.0  1.95  8.33  6.38 310 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 13 13 999 99.0 99.0  1.86 16.67  6.25 175 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 13 43 999 99.0 99.0  1.98  8.33  6.31 306 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 14 13 999 99.0 99.0  1.84  7.14  6.04 320 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 14 43 999 99.0 99.0  1.87  8.33  6.04 308 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 15 13 999 99.0 99.0  1.80 15.38  6.22 176 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 15 43 999 99.0 99.0  1.92  7.69  6.24 306 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 16 13 999 99.0 99.0  1.72  8.33  6.07 306 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 16 43 999 99.0 99.0  1.91  7.14  6.30 306 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 17 13 999 99.0 99.0  1.85 15.38  6.11 176 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 09 17 43 999 99.0 99.0  1.86  8.33  6.33 310 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 18 13 999 99.0 99.0  1.80 14.29  5.98 186 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 18 43 999 99.0 99.0  1.83 15.38  6.19 173 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 09 19 13 999 99.0 99.0  1.70  7.14  5.92 311 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 19 43 999 99.0 99.0  1.62  6.67  5.67 304 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 20 13 999 99.0 99.0  1.70  7.14  5.86 310 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 20 43 999 99.0 99.0  1.74 15.38  5.66 172 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 21 13 999 99.0 99.0  1.72  6.25  5.48 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 21 43 999 99.0 99.0  1.69 15.38  5.75 182 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 22 13 999 99.0 99.0  1.76  5.26  5.48 303 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 22 43 999 99.0 99.0  1.75 15.38  5.62 178 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 23 13 999 99.0 99.0  1.68 15.38  5.50 179 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 09 23 43 999 99.0 99.0  1.62  5.88  5.48 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 10 00 13 999 99.0 99.0  1.75  5.56  5.26 313 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 10 00 43 999 99.0 99.0  1.70  5.56  5.26 314 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 10 01 13 999 99.0 99.0  1.87  5.88  5.45 307 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 10 01 43 999 99.0 99.0  1.87  5.88  5.56 315 9999.0 999.0  12.2 999.0 99.0 99.00
2010 06 10 02 13 999 99.0 99.0  2.14  6.25  5.76 315 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 02 43 999 99.0 99.0  2.06  6.67  5.67 310 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 03 13 999 99.0 99.0  1.97  6.25  5.91 318 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 03 43 999 99.0 99.0  2.14  7.14  6.11 308 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 04 13 999 99.0 99.0  2.25  7.14  6.13 308 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 04 43 999 99.0 99.0  2.28  7.69  6.14 306 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 05 13 999 99.0 99.0  2.42  7.69  6.42 304 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 05 43 999 99.0 99.0  2.01  7.69  5.99 304 9999.0 999.0  12.1 999.0 99.0 99.00
2010 06 10 06 43 999 99.0 99.0  2.50  7.69  6.42 304 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 10 07 43 999 99.0 99.0  2.42  8.33  6.19 307 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 10 08 13 999 99.0 99.0  2.76  7.69  6.46 306 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 10 08 43 999 99.0 99.0  2.89  7.69  6.44 310 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 10 09 13 999 99.0 99.0  2.81  7.69  6.29 311 9999.0 999.0  12.0 999.0 99.0 99.00
2010 06 10 10 13 999 99.0 99.0  2.83  7.69  6.41 311 9999.0 999.0  11.8 999.0 99.0 99.00
2010 06 10 10 43 999 99.0 99.0  2.91  7.69  6.59 315 9999.0 999.0  11.7 999.0 99.0 99.00
2010 06 10 11 13 999 99.0 99.0  2.92  8.33  6.63 308 9999.0 999.0  11.5 999.0 99.0 99.00
2010 06 10 11 43 999 99.0 99.0  2.92  7.69  6.47 320 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 12 13 999 99.0 99.0  3.18  8.33  6.59 311 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 12 43 999 99.0 99.0  2.95  8.33  6.54 310 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 13 13 999 99.0 99.0  2.85  8.33  6.37 310 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 13 43 999 99.0 99.0  2.95  7.14  6.25 315 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 14 13 999 99.0 99.0  3.00  8.33  6.60 310 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 14 43 999 99.0 99.0  2.90  7.69  6.54 313 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 15 13 999 99.0 99.0  3.13  8.33  6.76 313 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 15 43 999 99.0 99.0  3.04  8.33  6.69 313 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 16 13 999 99.0 99.0  3.08  8.33  6.79 308 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 16 43 999 99.0 99.0  3.19  9.09  6.96 301 9999.0 999.0  11.3 999.0 99.0 99.00
2010 06 10 17 13 999 99.0 99.0  3.37  9.09  7.20 304 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 17 43 999 99.0 99.0  3.43  9.09  7.19 304 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 18 13 999 99.0 99.0  3.15  9.09  7.10 306 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 18 43 999 99.0 99.0  3.61  7.69  7.35 308 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 19 13 999 99.0 99.0  3.75 12.50  7.63 307 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 19 43 999 99.0 99.0  3.81  9.09  7.50 300 9999.0 999.0  11.4 999.0 99.0 99.00
2010 06 10 20 13 999 99.0 99.0  3.87  9.09  7.60 306 9999.0 999.0  11.4 999.0 99.0 99.00
